system:index,count,elevation,grid_id,grid_uid,ndvi,population,rain_1d,rain_30d,rain_7d,slope,soil_moisture,soil_type,.geo
+3505+921,1,1143.3333333333333,3505500921,+3505+921,0.5028703783949217,,26.70911979675293,346.4854006767273,135.98504257202148,15.984851717948914,0.2923057416802672,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.82045130022238],[94.48480158369128,24.82045130022238],[94.48480158369128,24.847400758745966],[94.45785212516769,24.847400758745966],[94.45785212516769,24.82045130022238]]]}"
+3505+922,1,879.0,3505500922,+3505+922,0.47675081011321807,,22.528340339660645,333.7629593213399,155.32833449045816,11.64869436290529,0.2887769057507564,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.847400758745966],[94.48480158369128,24.847400758745966],[94.48480158369128,24.87435021726955],[94.45785212516769,24.87435021726955],[94.45785212516769,24.847400758745966]]]}"
+3505+923,1,1287.5555555555557,3505500923,+3505+923,0.4257280035979218,,21.692184448242188,331.21847105026245,159.1969928741455,17.23763288391961,0.28807113856485445,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.87435021726955],[94.48480158369128,24.87435021726955],[94.48480158369128,24.901299675793137],[94.45785212516769,24.901299675793137],[94.45785212516769,24.87435021726955]]]}"
+3505+924,1,1718.5555555555557,3505500924,+3505+924,0.4593835779362255,,0.0,317.36650466918945,157.1222038269043,14.697664346959856,0.28807113856485445,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.901299675793137],[94.48480158369128,24.901299675793137],[94.48480158369128,24.928249134316722],[94.45785212516769,24.928249134316722],[94.45785212516769,24.901299675793137]]]}"
+3505+925,1,1696.1666666666667,3505500925,+3505+925,0.49321188943253624,,0.0,315.1544183890025,162.00926717122397,15.073681288295322,0.28842721703934343,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.928249134316722],[94.48480158369128,24.928249134316722],[94.48480158369128,24.955198592840308],[94.45785212516769,24.955198592840308],[94.45785212516769,24.928249134316722]]]}"
+3505+926,1,1521.9166666666667,3505500926,+3505+926,0.5131082534790039,,0.0,304.0939869880676,186.44458389282227,17.344489945305718,0.2902076094117883,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.955198592840308],[94.48480158369128,24.955198592840308],[94.48480158369128,24.982148051363893],[94.45785212516769,24.982148051363893],[94.45785212516769,24.955198592840308]]]}"
+3505+927,1,1302.8333333333333,3505500927,+3505+927,0.4767518879638778,,0.0,307.07848342259723,176.63091913859049,15.549013151062859,0.2902076094117883,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,24.982148051363893],[94.48480158369128,24.982148051363893],[94.48480158369128,25.00909750988748],[94.45785212516769,25.00909750988748],[94.45785212516769,24.982148051363893]]]}"
+3505+928,1,1505.5833333333333,3505500928,+3505+928,0.43887750804424286,,0.0,313.0474762916565,157.00358963012695,15.23528332180447,0.2902076094117883,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.00909750988748],[94.48480158369128,25.00909750988748],[94.48480158369128,25.036046968411064],[94.45785212516769,25.036046968411064],[94.45785212516769,25.00909750988748]]]}"
+3505+929,1,1534.861111111111,3505500929,+3505+929,0.35795341183741886,,0.0,319.3867311477661,161.1561107635498,14.746898551781973,0.2911308123096484,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.036046968411064],[94.48480158369128,25.036046968411064],[94.48480158369128,25.06299642693465],[94.45785212516769,25.06299642693465],[94.45785212516769,25.036046968411064]]]}"
+3505+930,1,1818.25,3505500930,+3505+930,0.4505091392331653,,0.0,325.72598600387573,165.30863189697266,15.727411415841845,0.2920540152075084,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.06299642693465],[94.48480158369128,25.06299642693465],[94.48480158369128,25.089945885458235],[94.45785212516769,25.089945885458235],[94.45785212516769,25.06299642693465]]]}"
+3505+931,1,2110.3611111111113,3505500931,+3505+931,0.4631587639451027,,0.0,302.9165368080139,156.25913619995117,13.667805393536886,0.2920540152075084,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.089945885458235],[94.48480158369128,25.089945885458235],[94.48480158369128,25.116895343981824],[94.45785212516769,25.116895343981824],[94.45785212516769,25.089945885458235]]]}"
+3505+932,1,2057.4166666666665,3505500932,+3505+932,0.409349466363589,,0.0,291.511812210083,151.73438835144043,13.189756817287869,0.2920540152075084,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.116895343981824],[94.48480158369128,25.116895343981824],[94.48480158369128,25.14384480250541],[94.45785212516769,25.14384480250541],[94.45785212516769,25.116895343981824]]]}"
+3505+933,1,1988.0277777777778,3505500933,+3505+933,0.33197669064005214,,0.0,289.9554697672526,198.9150012334188,12.310101727644602,0.29594331535211604,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.14384480250541],[94.48480158369128,25.14384480250541],[94.48480158369128,25.170794261028995],[94.45785212516769,25.170794261028995],[94.45785212516769,25.14384480250541]]]}"
+3505+934,1,1918.3055555555557,3505500934,+3505+934,0.3944437975684802,,0.0,289.6442012786865,208.35112380981445,13.762272477149963,0.29672117538103776,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.170794261028995],[94.48480158369128,25.170794261028995],[94.48480158369128,25.19774371955258],[94.45785212516769,25.19774371955258],[94.45785212516769,25.170794261028995]]]}"
+3505+935,1,1561.2222222222222,3505500935,+3505+935,0.35784026111165684,,0.0,286.2905427614848,203.5334218343099,12.110713521639505,0.29672117538103776,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.19774371955258],[94.48480158369128,25.19774371955258],[94.48480158369128,25.224693178076166],[94.45785212516769,25.224693178076166],[94.45785212516769,25.19774371955258]]]}"
+3505+936,1,1473.9166666666667,3505500936,+3505+936,0.323771412173907,,0.0,285.61981105804443,202.56988143920898,9.651950667301813,0.29672117538103776,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.224693178076166],[94.48480158369128,25.224693178076166],[94.48480158369128,25.25164263659975],[94.45785212516769,25.25164263659975],[94.45785212516769,25.224693178076166]]]}"
+3505+937,1,1552.638888888889,3505500937,+3505+937,0.36540666305356556,,0.0,266.1805009841919,195.65690994262695,11.392483472824097,0.36519658685274864,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.25164263659975],[94.48480158369128,25.25164263659975],[94.48480158369128,25.278592095123336],[94.45785212516769,25.278592095123336],[94.45785212516769,25.25164263659975]]]}"
+3505+938,1,1588.4444444444443,3505500938,+3505+938,0.3716548904776573,,2.8262370427449546,265.0422292153041,183.8892504374186,10.173057344224718,0.36519658685274864,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.278592095123336],[94.48480158369128,25.278592095123336],[94.48480158369128,25.305541553646922],[94.45785212516769,25.305541553646922],[94.45785212516769,25.278592095123336]]]}"
+3505+939,1,1927.6666666666667,3505500939,+3505+939,0.4218526664707396,,16.957422256469727,259.35087037086487,125.05095291137695,15.315500438213348,0.36519658685274864,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.305541553646922],[94.48480158369128,25.305541553646922],[94.48480158369128,25.332491012170507],[94.45785212516769,25.332491012170507],[94.45785212516769,25.305541553646922]]]}"
+3505+940,1,1882.8333333333333,3505500940,+3505+940,0.4531897008419037,,20.14830716451009,257.1357412338257,130.33166376749674,13.094236340787676,0.3667190888519519,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.332491012170507],[94.48480158369128,25.332491012170507],[94.48480158369128,25.359440470694093],[94.45785212516769,25.359440470694093],[94.45785212516769,25.332491012170507]]]}"
+3505+941,1,1496.1944444444443,3505500941,+3505+941,0.389793304933442,,26.53007698059082,252.70548295974731,140.89308547973633,15.767840259604984,0.3697640928503585,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.359440470694093],[94.48480158369128,25.359440470694093],[94.48480158369128,25.38638992921768],[94.45785212516769,25.38638992921768],[94.45785212516769,25.359440470694093]]]}"
+3505+942,1,1313.5,3505500942,+3505+942,0.358314820461803,,28.76702117919922,259.81893622875214,136.59426975250244,10.930583629343245,0.3697640928503585,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.38638992921768],[94.48480158369128,25.38638992921768],[94.48480158369128,25.413339387741264],[94.45785212516769,25.413339387741264],[94.45785212516769,25.38638992921768]]]}"
+3505+943,1,1269.6944444444443,3505500943,+3505+943,0.3709852811363008,,31.003965377807617,266.93238949775696,132.29545402526855,11.989533917771446,0.3697640928503585,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.413339387741264],[94.48480158369128,25.413339387741264],[94.48480158369128,25.44028884626485],[94.45785212516769,25.44028884626485],[94.45785212516769,25.413339387741264]]]}"
+3505+944,1,1259.7777777777778,3505500944,+3505+944,0.3657551101512379,,27.416603724161785,264.3442262808482,110.94061851501465,9.92646767364608,0.38606982064210826,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.44028884626485],[94.48480158369128,25.44028884626485],[94.48480158369128,25.467238304788435],[94.45785212516769,25.467238304788435],[94.45785212516769,25.44028884626485]]]}"
+3505+945,1,1265.9722222222222,3505500945,+3505+945,0.3919139686557982,,25.622922897338867,263.0501446723938,100.2632007598877,9.361465172635185,0.39422268453798337,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.467238304788435],[94.48480158369128,25.467238304788435],[94.48480158369128,25.49418776331202],[94.45785212516769,25.49418776331202],[94.45785212516769,25.467238304788435]]]}"
+3505+946,1,1244.3333333333333,3505500946,+3505+946,0.3959073606464598,,21.201451937357586,269.752428094546,109.28832785288493,10.394677718480429,0.39422268453798337,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.49418776331202],[94.48480158369128,25.49418776331202],[94.48480158369128,25.521137221835605],[94.45785212516769,25.521137221835605],[94.45785212516769,25.49418776331202]]]}"
+3505+947,1,1237.3055555555557,3505500947,+3505+947,0.3899981106321017,,20.317157745361328,271.09288477897644,111.09335327148438,13.905449867248535,0.39422268453798337,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.521137221835605],[94.48480158369128,25.521137221835605],[94.48480158369128,25.54808668035919],[94.45785212516769,25.54808668035919],[94.45785212516769,25.521137221835605]]]}"
+3505+948,1,1008.9722222222222,3505500948,+3505+948,0.3951456712351905,,22.787878036499023,297.65056324005127,121.79848289489746,12.303466618061066,0.41717237185125483,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.54808668035919],[94.48480158369128,25.54808668035919],[94.48480158369128,25.57503613888278],[94.45785212516769,25.57503613888278],[94.45785212516769,25.54808668035919]]]}"
+3505+949,1,1015.9444444444445,3505500949,+3505+949,0.37076448731952244,,22.787878036499023,297.65056324005127,121.79848289489746,18.39127110110389,0.41717237185125483,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.57503613888278],[94.48480158369128,25.57503613888278],[94.48480158369128,25.601985597406365],[94.45785212516769,25.601985597406365],[94.45785212516769,25.57503613888278]]]}"
+3505+950,1,979.52,3505500950,+3505+950,0.35736295870608753,,17.255023956298828,319.59852170944214,134.40282440185547,13.247562255859375,0.41717237185125483,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.45785212516769,25.601985597406365],[94.48480158369128,25.601985597406365],[94.48480158369128,25.62893505592995],[94.45785212516769,25.62893505592995],[94.45785212516769,25.601985597406365]]]}"
+3506+912,1,322.57142857142856,3506500912,+3506+912,0.4195191769136323,,24.31802248954773,399.9013497829437,144.96997753779092,6.670832467930658,0.3029387312937001,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.577906173510108],[94.51175104221485,24.577906173510108],[94.51175104221485,24.604855632033694],[94.48480158369128,24.604855632033694],[94.48480158369128,24.577906173510108]]]}"
+3506+913,1,532.7222222222222,3506500913,+3506+913,0.4583188262250688,,25.53341245651245,397.2550632953644,167.9745888710022,11.816566156016457,0.3029387312937001,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.604855632033694],[94.51175104221485,24.604855632033694],[94.51175104221485,24.63180509055728],[94.48480158369128,24.63180509055728],[94.48480158369128,24.604855632033694]]]}"
+3506+914,1,704.3055555555555,3506500914,+3506+914,0.4594199417365922,,28.08119297027588,392.9503144423167,165.5649846394857,12.324555688434177,0.3023578347680774,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.63180509055728],[94.51175104221485,24.63180509055728],[94.51175104221485,24.658754549080868],[94.48480158369128,24.658754549080868],[94.48480158369128,24.63180509055728]]]}"
+3506+915,1,730.8333333333334,3506500915,+3506+915,0.4644538337985675,,33.176753997802734,384.3408167362213,160.74577617645264,11.129464957449171,0.30119604171683256,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.658754549080868],[94.51175104221485,24.658754549080868],[94.51175104221485,24.685704007604453],[94.48480158369128,24.685704007604453],[94.48480158369128,24.658754549080868]]]}"
+3506+916,1,665.6944444444445,3506500916,+3506+916,0.45164093209637535,,23.117460012435913,368.75654780864716,152.3758101463318,9.934118022521337,0.30119604171683256,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.685704007604453],[94.51175104221485,24.685704007604453],[94.51175104221485,24.71265346612804],[94.48480158369128,24.71265346612804],[94.48480158369128,24.685704007604453]]]}"
+3506+917,1,802.5833333333334,3506500917,+3506+917,0.46412431283129585,,13.058166027069092,353.172278881073,144.00584411621094,13.050281491544512,0.30119604171683256,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.71265346612804],[94.51175104221485,24.71265346612804],[94.51175104221485,24.739602924651624],[94.48480158369128,24.739602924651624],[94.48480158369128,24.71265346612804]]]}"
+3506+918,1,978.1944444444445,3506500918,+3506+918,0.4640648249122832,,19.47406307856242,346.1516162554423,152.77076975504556,14.315947499540117,0.2952691750257888,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.739602924651624],[94.51175104221485,24.739602924651624],[94.51175104221485,24.76655238317521],[94.48480158369128,24.76655238317521],[94.48480158369128,24.739602924651624]]]}"
+3506+919,1,989.0,3506500919,+3506+919,0.48106555971834397,,22.682011604309082,342.64128494262695,157.1532325744629,14.921586500273811,0.2923057416802672,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.76655238317521],[94.51175104221485,24.76655238317521],[94.51175104221485,24.793501841698795],[94.48480158369128,24.793501841698795],[94.48480158369128,24.76655238317521]]]}"
+3506+920,1,1077.2777777777778,3506500920,+3506+920,0.45784639401568306,,20.849674224853516,339.979377468427,135.0969259738922,14.68448281288147,0.2923057416802672,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[94.48480158369128,24.793501841698795],[94.51175104221485,24.793501841698795],[94.51175104221485,24.82045130022238],[94.48480158369128,24.82045130022238],[94.48480158369128,24.793501841698795]]]}"
